movie_id,rating,date,runtime,metascore,imdb_rating,boxoffice,budget,buzz,Adventure,Comedy,Family,Animation,Action,Sci-Fi,Mystery,Thriller,Biography,Drama,Sport,Fantasy,Crime,Romance,Music,Musical,Horror,History,War,Documentary,News,Western,Short,
1218,R,2007-08-31,106,63,7.2,65388,5000000,11,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1242,PG-13,2008-10-10,86,43,7.4,51957,4500000,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
1278,R,2007-03-15,90,55,6.2,46026,250000,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1341,TV-MA,2007-10-05,110,56,6.8,25317,6000000,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1384,PG-13,2008-11-14,96,46,6.1,22441,15000000,11,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1417,PG-13,2009-11-20,129,53,7.6,18435,1900000,4,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1425,PG-13,2009-06-19,108,48,6.7,533720947,185000000,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1426,PG-13,2015-04-03,137,67,7.1,318604126,186000000,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1427,PG-13,2009-08-07,118,32,5.8,317101119,185000000,9,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428,PG,2009-01-16,91,39,5.2,227946274,150000000,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1430,PG-13,2009-05-15,138,48,6.7,215434591,130000000,3,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431,PG-13,2009-05-21,115,49,6.5,15055091,20000000,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1432,PG,2009-09-18,90,66,6.9,180174880,150000000,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1434,PG,2009-07-24,88,41,5.1,169368427,230000000,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1436,R,2009-12-25,120,57,6.5,152647258,57500000,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1437,PG-13,2009-10-09,113,23,5.5,148095302,25000000,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1438,R,2009-10-16,86,68,6.3,144130063,52000000,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1440,G,2009-12-11,97,73,7.1,141621490,225000000,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1441,R,2009-07-01,140,70,7.0,141330703,14000000,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1443,PG-13,2009-02-06,129,47,6.4,134806913,137500000,7,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1444,PG-13,2009-02-20,103,50,4.5,134508551,75000000,3,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1445,R,2009-07-24,96,28,6.4,130319208,80000000,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1446,R,2009-12-23,109,83,7.4,127509326,160000000,4,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1447,PG-13,2009-03-20,121,41,6.2,120146040,80000000,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1448,G,2009-04-10,102,47,4.6,114053579,150000000,4,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1449,PG,2009-10-16,101,71,6.7,110515313,90000000,6,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1450,R,2009-10-02,88,73,7.6,110101975,80000000,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1451,PG,2009-02-06,100,80,7.7,102491776,175000000,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1452,R,2009-10-16,109,34,7.4,101704370,45000000,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1453,PG,2009-01-16,100,51,5.4,101440743,80000000,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1455,R,2009-03-20,105,70,7.0,100468793,65000000,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1457,PG,2009-03-13,98,52,5.7,97690976,50000000,6,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459,R,2009-06-12,106,55,6.4,94514402,20000000,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1461,PG-13,2009-04-17,102,48,6.4,90559416,11000000,4,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1462,PG-13,2009-08-14,107,47,7.1,87341380,26000000,6,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1463,R,2009-07-10,81,54,5.8,83107829,90000000,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1464,PG,2009-01-09,89,24,5.5,81159365,35000000,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1467,R,2009-07-31,146,60,6.3,80172128,82500000,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1468,PG-13,2009-09-11,113,55,4.6,80048433,25000000,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1470,PG,2009-11-25,88,19,5.3,3700000,1200000,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1471,PG-13,2009-06-05,102,32,5.3,76808654,30000000,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1472,PG-13,2009-06-26,109,51,7.3,75986503,82500000,8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1473,PG,2009-02-13,104,38,5.9,72266306,40000000,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1474,PG-13,2010-01-15,135,42,6.7,71195053,92500000,7,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1475,PG-13,2009-06-19,97,34,4.9,70231041,72500000,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1476,PG-13,2009-01-09,88,30,4.8,69951824,54000000,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1477,PG,2009-11-20,91,39,6.0,67300955,28000000,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1478,PG-13,2009-05-29,99,83,6.5,64506874,60000000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1479,R,2009-07-24,123,42,7.0,63172463,30000000,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1480,PG-13,2009-03-20,125,69,6.2,60494212,30000000,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1481,R,2010-02-05,112,83,7.2,60355347,37000000,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1483,R,2009-11-25,99,34,6.3,56746769,10800000,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1484,PG-13,2009-12-11,134,74,7.3,52597610,9000000,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1485,PG-13,2009-04-17,127,64,7.1,52075270,55000000,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1487,G,2009-02-13,41,77,7.5,50877145,60000000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1488,PG,2009-02-06,92,36,5.6,49554002,130000000,9,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1489,PG-13,2009-09-04,99,17,4.8,48237389,25000000,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1491,R,2009-09-18,108,66,6.4,48006762,37000000,3,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1492,R,2009-03-13,110,42,6.5,46012734,40000000,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1494,PG-13,2009-08-07,95,76,7.7,44089964,27000000,4,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1495,G,2009-04-22,90,72,8.0,43945766,120000000,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1496,PG-13,2009-04-24,117,61,6.7,43869350,18000000,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1497,PG-13,2009-02-06,111,36,6.1,42754105,47500000,4,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1499,PG-13,2009-12-18,103,27,4.9,41975388,20000000,9,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1501,R,2009-01-16,137,58,7.2,40689393,35000000,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1502,PG-13,2009-01-30,87,43,6.3,40081410,60000000,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1503,R,2009-12-04,105,58,7.1,39394666,67500000,51,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1504,R,2009-10-23,90,30,6.0,39263506,20000000,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1505,PG-13,2009-11-06,98,34,5.9,38233676,30000000,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1508,PG,2009-07-31,86,42,5.4,37780486,11000000,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1510,PG-13,2009-04-24,105,61,5.6,36316032,65000000,4,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1511,PG-13,2009-09-18,109,33,5.7,35739802,55000000,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1514,PG,2009-08-21,89,53,4.7,34194407,32500000,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1515,R,2009-09-04,95,27,5.8,33479698,55000000,4,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1516,PG-13,2009-12-25,118,49,5.8,33456317,500000,9,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1517,PG,2009-10-23,94,53,6.3,33446470,20000000,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1519,PG-13,2009-10-02,100,58,6.4,32862104,40000000,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1520,PG,2009-01-23,106,49,6.1,32241649,7000000,10,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1523,PG,2009-01-30,97,29,5.6,32235793,62000000,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1524,PG,2009-06-12,107,54,5.6,31841299,20000000,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1525,R,2009-09-18,102,47,5.3,31715062,40000000,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1527,PG-13,2009-12-04,88,50,5.7,31487293,10000000,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1528,R,2009-08-07,98,63,6.5,31457946,24000000,3,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1529,R,2009-08-14,89,39,5.8,31418697,12000000,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1530,G,2009-08-14,101,86,7.7,31373938,58000000,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1531,PG-13,2009-11-06,115,47,5.6,30691439,35000000,10,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1532,PG-13,2009-07-10,102,32,5.3,30105968,37000000,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1533,R,2009-10-02,127,61,7.4,30060660,20000000,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1534,PG,2009-10-23,111,37,5.8,28687835,35000000,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1535,PG-13,2009-10-23,109,43,5.8,26902075,16000000,25,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1536,PG-13,2009-10-02,111,68,6.9,26890041,20000000,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1537,R,2010-04-30,152,76,7.8,26814957,40000000,4,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1538,PG-13,2010-02-05,100,85,7.3,26638520,35000000,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1539,PG-13,2009-03-27,108,38,5.6,26418667,20000000,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1540,R,2009-04-17,91,61,6.8,26238243,6000000,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1542,PG,2010-01-08,105,64,7.3,25534493,25100000,17,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1543,R,2009-09-04,92,61,6.1,24850922,21000000,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1545,PG-13,2009-01-09,99,43,6.1,23530831,22000000,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1546,R,2009-09-25,108,28,6.7,23216709,16000000,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548,R,2009-05-08,84,46,5.8,22951340,45000000,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1549,R,2009-06-26,98,58,7.0,22532572,45000000,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1551,R,2009-11-06,106,84,7.1,20668843,22000000,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1552,PG-13,2009-12-04,99,47,7.1,20211394,20000000,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1553,R,2010-02-05,99,77,7.5,19806188,60000000,11,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1554,R,2010-08-27,129,66,7.2,19528602,22000000,11,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1555,PG-13,2009-02-27,96,17,3.7,19219250,20000000,9,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1557,R,2009-11-25,111,64,7.2,18622031,29000000,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1558,R,2009-11-13,117,58,7.4,17657973,10000000,20,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1559,R,2009-07-31,90,29,6.4,17432844,25000000,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1560,PG-13,2010-01-08,123,65,6.8,16930884,30000000,11,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1561,R,2009-08-28,120,55,6.7,16289867,21000000,3,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1562,PG-13,2009-12-25,170,67,8.4,15740721,30000000,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1563,PG-13,2009-08-21,88,35,5.3,15298133,45000000,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1566,PG,2009-08-14,111,66,6.3,14190901,20000000,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1567,R,2010-01-15,127,76,7.2,13848978,27000000,3,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1568,R,2009-07-10,97,67,7.8,13442412,5000000,23,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1569,R,2009-03-13,90,7,5.0,13367624,20000000,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1571,PG,2009-10-09,119,81,6.9,13011160,2500000,5,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1573,PG-13,2009-10-23,96,72,6.9,12796861,12000000,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1576,PG-13,2009-06-19,114,55,6.8,12590147,1700000,9,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580,PG-13,2009-06-19,97,58,6.7,12082391,40000000,9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1581,PG-13,2009-09-25,108,62,6.5,11803254,60000000,6,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1582,R,2009-04-17,96,77,7.6,11511323,23000000,5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1584,Not Rated,2009-09-04,106,83,7.4,11175164,20000000,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1585,PG-13,2009-08-28,99,56,7.2,11008770,33000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1586,R,2010-03-05,144,82,7.8,10915744,25000000,49,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1591,R,2009-12-11,122,69,6.6,9793406,37500000,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1595,R,2009-10-16,103,49,6.2,9427026,4000000,16,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1598,PG-13,2009-06-19,130,68,8.1,9046156,12500000,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1600,R,2009-09-25,105,26,5.3,8402485,19000000,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1601,Not Rated,2009-02-06,77,63,7.2,8195551,12000000,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1602,PG,2009-08-21,92,43,6.5,8050977,35000000,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1605,PG-13,2009-08-28,88,54,6.0,7916887,45000000,5,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1609,R,2009-04-24,114,82,7.2,7873007,38000000,43,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1611,Not Rated,2009-06-26,153,35,6.8,7800825,15000000,14,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1614,R,2009-05-15,94,50,5.8,7570127,10000000,45,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1617,R,2009-05-15,90,83,7.5,7013191,20000000,14,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1619,Not Rated,2009-02-20,141,45,6.1,6575282,20000000,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1621,PG-13,2009-08-07,92,84,8.4,6409528,15000000,7,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1622,PG-13,2008-09-24,120,40,6.6,6198883,18500000,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1632,R,2009-07-08,77,66,5.5,5700626,18000000,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1635,R,2009-10-09,114,50,8.0,5488570,6250000,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636,PG-13,2009-06-17,96,73,7.0,4886216,9000000,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1637,Not Rated,2008-09-24,131,80,7.5,4775656,60000000,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1638,R,2008-08-20,95,52,5.8,4694491,6000000,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1639,Not Rated,2011-03-11,95,82,7.3,4598506,25000000,14,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1644,Unrated,2007-12-12,96,70,6.8,4442377,20000000,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1646,R,2009-06-26,127,65,6.8,4151836,7500000,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1649,R,2009-03-27,98,81,7.5,3950294,12000000,6,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1660,R,2008-06-27,110,64,6.7,3083538,20000000,4,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1661,R,2009-12-04,110,55,6.4,3073392,25000000,5,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1663,R,2009-07-10,98,49,6.4,2962242,1900000,7,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1664,PG-13,2013-08-23,98,78,7.3,2926565,3400000,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1666,R,2009-04-24,98,20,4.9,2775593,28000000,3,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1671,Unrated,2008-10-23,131,74,7.1,2511476,1000000,12,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1675,PG-13,2008-09-27,120,80,7.5,2344847,7000000,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1683,Not Rated,2008-05-28,110,81,7.3,2203641,15000000,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685,R,2021-09-18,88,70,6.7,2122085,4500000,32,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1686,R,2011-06-02,96,58,6.3,2077046,6000000,23,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1699,Unrated,2009-02-18,100,92,7.1,1506998,12000000,50,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1710,PG-13,2017-10-20,134,72,7.6,19115191,5000000,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724,PG,2008-10-01,96,74,7.9,4485485,27000000,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1727,PG,2017-08-25,89,48,6.8,1094998,2500000,39,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1735,PG,2009-01-01,90,48,5.7,1060591,1600000,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1737,R,2009-06-19,98,38,6.0,1031872,20000000,29,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1749,R,2009-01-17,97,42,6.7,952620,2750000,10,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1751,PG-13,2008-12-10,90,59,6.0,942441,5000000,10,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1755,PG-13,2010-04-02,96,56,7.1,915840,40000000,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757,PG-13,2009-03-17,83,45,6.2,866778,10000000,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1759,R,2008-06-25,87,76,6.1,865695,300000,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1784,Not Rated,2009-03-14,100,69,6.0,617228,4900000,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1788,Unrated,2010-09-03,91,69,7.2,580862,10000000,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1835,R,2011-07-28,92,43,5.7,442638,850000,16,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1838,R,2011-05-05,92,54,5.8,434417,4600000,50,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
